measure;layer;token;step;score;voice;continuum
ctc_probability;T7;R;8;0.0030052268;A;vlih-vrih
ctc_probability;T7;R;9;0.0006927463;A;vlih-vrih
ctc_probability;T7;R;10;0.0018664215;A;vlih-vrih
ctc_probability;T8;L;0;0.0031428153;A;vlih-vrih
ctc_probability;T8;L;1;0.0027907735;A;vlih-vrih
ctc_probability;T8;L;2;0.0005379486;A;vlih-vrih
ctc_probability;T8;L;3;0.00049598824;A;vlih-vrih
ctc_probability;T8;L;4;0.0005344567;A;vlih-vrih
ctc_probability;T8;L;5;0.0019856892;A;vlih-vrih
ctc_probability;T8;L;6;0.0050522937;A;vlih-vrih
ctc_probability;T8;L;7;0.015250044;A;vlih-vrih
ctc_probability;T8;L;8;0.017262124;A;vlih-vrih
ctc_probability;T8;L;9;0.035507943;A;vlih-vrih
ctc_probability;T8;L;10;0.09495715;A;vlih-vrih
ctc_probability;T8;R;0;0.003205096;A;vlih-vrih
ctc_probability;T8;R;1;0.0008944798;A;vlih-vrih
